LV1.101 Load 3,LV1.101 Load 6,LV1.101 Load 9,LV1.101 Load 10,LV1.101 Load 13
0.0012525821,0.000766887,0.001268421,0.0030419851,0.0057924559
0.001818537,0.0011133900000000001,0.001178946,0.004416447,0.0053838534
0.0022023589,0.001348383,0.0010922100000000001,0.0053485859,0.0049877590000000005
0.0021592634,0.001321998,0.0016210530000000001,0.0052439254,0.007402808700000001
0.0019162184999999999,0.001173195,0.0012052620000000001,0.0046536735,0.0055040298
0.003213616,0.00196752,0.001242105,0.007804496,0.0056722795
0.00438403,0.0026841,0.0024631590000000004,0.01064693,0.0112484261
0.0024896459,0.0015242729999999998,0.0019237890000000002,0.0060462829,0.0087853031
0.0025626167,0.001568949,0.001244841,0.0062234977,0.0056847739000000005
0.0028096845,0.0017202150000000002,0.001281684,0.006823519500000001,0.0058530236
0.0034779219999999996,0.00212934,0.001305264,0.008446382,0.0059607055999999995
0.0032923295999999994,0.002015712,0.0012157889999999999,0.007995657599999999,0.0055521031
0.0033055449,0.0020238030000000002,0.0011842110000000001,0.008027751900000001,0.0054078969000000005
0.0024620638,0.0015073859999999999,0.00139221,0.0059792978,0.006357759
0.0036014559,0.002204973,0.00226842,0.0087463929,0.010359118
0.0034819399999999998,0.0021318,0.002410527,0.008456140000000001,0.0110080733
0.0028585228,0.0017501160000000001,0.001526316,0.0069421268,0.0069701764
0.0038284141,0.002343927,0.001326315,0.009297577100000001,0.006056838500000001
0.0031515575000000003,0.0019295250000000003,0.001155369,0.007653782500000001,0.0052761851
0.0027378652,0.0016762440000000001,0.001486947,0.006649101200000001,0.0067903913
0.0027033888,0.001655136,0.001197474,0.0065653728,0.0054684646
0.0027223518,0.0016667460000000002,0.001121052,0.006611425800000001,0.0051194708
0.0026976411,0.001651617,0.001471158,0.006551414100000001,0.0067182882
0.0026505275999999995,0.001622772,0.0010922100000000001,0.0064369956,0.0049877590000000005
0.0043656403,0.002672841,0.001289475,0.010602269300000002,0.0058886025
0.0032262530999999997,0.001975257,0.001063158,0.0078351861,0.0048550882
0.0022914164,0.001402908,0.0011501039999999999,0.005564868400000001,0.0052521416
0.0023316356,0.001427532,0.001336842,0.0056625436,0.0061049118000000005
0.0017570567,0.001075749,0.001778946,0.0042671377000000005,0.0081238534
0.0025942168,0.0015882960000000001,0.0012974730000000002,0.006300240800000001,0.0059251267
0.0016679992,0.001021224,0.0009185249999999999,0.0040508552,0.0041945975
0.0015559558,0.000952626,0.00068421,0.0037787498000000004,0.003124559
0.0013674969,0.0008372430000000001,0.00106842,0.0033210639000000007,0.004879118
0.001266944,0.0007756800000000001,0.0008027370000000001,0.0030768640000000003,0.0036658323
0.0014134637999999998,0.000865386,0.000752631,0.0034326978,0.0034370149000000003
0.0025614701,0.001568247,0.000781683,0.006220713100000001,0.0035696856999999998
0.0014870079,0.000910413,0.000721053,0.0036113049,0.0032928087
0.001585836,0.00097092,0.0008501040000000001,0.003851316,0.0038821416
0.0015197595,0.0009304650000000001,0.001160631,0.0036908445000000006,0.005300214900000001
0.001476664,0.00090408,0.001508001,0.0035861840000000005,0.0068865379
0.0024074827,0.001473969,0.001286946,0.0058467437,0.005877053399999999
0.0039301136,0.002406192,0.0013631580000000002,0.009544561600000001,0.0062250882
0.0020989346,0.001285062,0.0016237890000000003,0.0050974126,0.007415303100000001
0.0023172736999999997,0.001418739,0.0013237890000000001,0.0056276647,0.006045303100000001
0.0022753297000000002,0.001393059,0.002263158,0.005525800700000001,0.0103350882
0.0036359274,0.002226078,0.001836843,0.008830109400000001,0.0083882497
0.0033153155,0.002029785,0.001918527,0.0080514805,0.0087612733
0.0036244369,0.002219043,0.001536843,0.008802203900000001,0.0070182497
0.0034704494999999998,0.002124765,0.0016105260000000001,0.0084282345,0.0073547354
0.0035307831999999996,0.002161704,0.0014000010000000001,0.0085747592,0.0063933379000000005
0.003687642,0.0022577400000000003,0.001599999,0.008955702000000001,0.0073066621
0.0033641537999999998,0.0020596860000000002,0.001684212,0.008170087800000001,0.0076912348
0.0043943739,0.0026904330000000003,0.001542105,0.0106720509,0.007042279500000001
0.0035681260999999996,0.002184567,0.0015711570000000001,0.0086654491,0.007174950300000001
0.0029406909,0.0018004230000000002,0.001423788,0.007141677900000001,0.0065019652
0.0032377485,0.0019822950000000002,0.001599999,0.007863103500000001,0.0073066621
0.0037824471999999996,0.002315784,0.001423788,0.0091859432,0.0065019652
0.0027884283,0.001707201,0.00152379,0.0067718973,0.006958641
0.0026361608,0.001613976,0.001457895,0.006402104800000001,0.0066577204999999995
0.0025011364,0.001531308,0.001642104,0.0060741884000000005,0.0074989416
0.0022827972999999997,0.001397631,0.001429053,0.0055439363,0.0065260087000000005
0.0022178722999999997,0.001357881,0.001163157,0.0053862613,0.0053117503
0.0021908634999999997,0.001341345,0.000823788,0.0053206685,0.0037619652
0.0021449015,0.001313205,0.000781683,0.0052090465,0.0035696856999999998
0.0019621854,0.0012013380000000001,0.000776421,0.004765307400000001,0.0035456559000000003
0.0019478185999999998,0.001192542,0.00073158,0.0047304166000000005,0.003340882
0.0016203075,0.0009920250000000001,0.000697473,0.0039350325,0.0031851267
0.0014134637999999998,0.000865386,0.000692211,0.0034326978,0.0031610969000000003
0.0012152343,0.000744021,0.000560631,0.0029512833000000004,0.0025602148999999998
0.0012428114999999999,0.000760905,0.000605262,0.0030182565,0.0027640297999999997
0.0013416396,0.000821412,0.000555369,0.0032582676000000002,0.0025361851000000003
0.0012755631,0.0007809570000000001,0.000615789,0.0030977961000000004,0.0028121031000000003
0.0012341924,0.0007556279999999999,0.000497475,0.0029973244,0.0022718025
0.0012543019999999999,0.0007679399999999999,0.000555369,0.003046162,0.0025361851000000003
0.0010704393,0.0006553710000000001,0.000571158,0.0025996383,0.0026082882
0.0010618202,0.000650094,0.000523788,0.0025787062,0.0023919652
0.0009986151,0.0006113970000000001,0.0006448410000000001,0.0024252081000000003,0.0029447739000000002
0.0009652902,0.0005909940000000001,0.000586947,0.0023442762000000002,0.0026803913
0.001057224,0.0006472800000000001,0.00051579,0.002567544,0.0023554410000000002
0.0008923194,0.000546318,0.000565896,0.0021670614,0.0025842584
0.0009681616,0.000592752,0.00053958,0.0023512496000000003,0.002464082
0.0009957437,0.000609639,0.00041326199999999996,0.0024182347000000002,0.0018872297999999999
0.0009239195,0.000565665,0.000544842,0.0022438045,0.0024881118
0.0009767807,0.000598029,0.000534315,0.0023721817,0.0024400385000000004
0.0008992137,0.0005505390000000001,0.00040273800000000003,0.0021838047000000004,0.0018391702
0.0008015371,0.000490737,0.000523788,0.0019465901000000002,0.0023919652
0.0009440290999999999,0.000577977,0.000550104,0.0022926421,0.0025121416
0.0007957893999999999,0.000487218,0.00046063200000000004,0.0019326314000000001,0.0021035528
0.0008664621,0.000530487,0.0005027370000000001,0.0021042651,0.0022958323000000004
0.0010170047999999998,0.000622656,0.000563157,0.0024698688,0.0025717503
0.0008951908,0.000548076,0.0005052629999999999,0.0021740348,0.0023073677
0.0009698864,0.000593808,0.000608001,0.0023554384,0.0027765379000000002
0.0011979961,0.000733467,0.000542106,0.0029094191000000004,0.0024756174
0.001080205,0.00066135,0.0005684220000000001,0.0026233550000000004,0.0025957938
0.0011278967,0.000690549,0.0005816850000000001,0.0027391777,0.0026563615
0.001176735,0.00072045,0.0011185260000000001,0.0028577850000000003,0.0051079354
0.0009785055000000001,0.0005990850000000001,0.001136841,0.0023763705,0.0051915738999999995
0.0014709212,0.0009005640000000001,0.001247367,0.0035722372000000003,0.005696309300000001
0.0016375457,0.001002579,0.001065894,0.0039768967,0.0048675826
0.0019305804,0.0011819880000000001,0.001036842,0.0046885524000000005,0.0047349118
0.001992634,0.00121998,0.0010869480000000001,0.004839254,0.0049637292
0.0018748478,0.001147866,0.00106842,0.004553201800000001,0.004879118
0.0029705662,0.0018187140000000001,0.001005264,0.007214232200000001,0.0045907056
0.0034175882999999997,0.002092401,0.0009185249999999999,0.0082998573,0.0041945975
0.0026648944,0.0016315680000000001,0.00092379,0.006471886400000001,0.0042186409999999995
0.0033859882,0.002073054,0.000863157,0.008223114200000001,0.0039417503000000005
0.0025683643999999998,0.0015724679999999998,0.0009711569999999999,0.0062374564,0.0044349503
0.002324168,0.00142296,0.0009395790000000001,0.005644408000000001,0.0042907441000000004
0.0028039416999999997,0.001716699,0.000976422,0.0068095727000000005,0.0044589938
0.0027970473999999997,0.001712478,0.002078946,0.0067928293999999995,0.0094938534
0.0028114092999999996,0.001721271,0.002142105,0.0068277083,0.0097822795
0.0028516285,0.001745895,0.00201579,0.0069253835,0.009205441
0.002798194,0.0017131800000000001,0.001629054,0.006795614000000001,0.0074393466000000005
0.0032636009,0.001998123,0.001426317,0.007925887900000001,0.0065135143
0.0024781554000000003,0.0015172380000000002,0.001242105,0.006018377400000001,0.0056722795
0.0020989346,0.001285062,0.000968421,0.0050974126,0.0044224559
0.0032452161,0.0019868670000000002,0.001047369,0.007881239100000001,0.0047829851000000005
0.0036054739,0.002207433,0.0009578940000000001,0.0087561509,0.004374382600000001
0.0024321885,0.001489095,0.000842106,0.0059067435000000005,0.0038456174
0.0022598163,0.0013835610000000002,0.00092379,0.0054881253000000005,0.0042186409999999995
0.0023471489999999998,0.00143703,0.0009606330000000001,0.005700219,0.004386890700000001
0.0025585938,0.0015664860000000002,0.001002738,0.006213727800000001,0.0045791702
0.0041771813999999996,0.002557458,0.001226316,0.0101445834,0.0056001764
0.0025856026,0.001583022,0.001231578,0.0062793206,0.005624206200000001
0.0017886617,0.001095099,0.001602738,0.0043438927,0.0073191702
0.0017409699999999999,0.0010659,0.001521054,0.0042280700000000004,0.0069461466
0.0031159345,0.0019077150000000001,0.001239579,0.007567269500000001,0.0056607441
0.0016490362,0.001009614,0.0014553690000000002,0.0040048022,0.0066461851
0.0013519835000000001,0.0008277450000000001,0.0018080009999999998,0.0032833885000000005,0.0082565379
0.0012456828999999998,0.0007626629999999999,0.00103158,0.0030252299,0.0047108820000000004
0.0012083351,0.000739797,0.000973683,0.0029345281000000005,0.0044464857
0.0012066152,0.000738744,0.000963159,0.0029303512,0.0043984261
0.0010256239,0.000627933,0.000821052,0.0024908009000000004,0.0037494708
0.0011049108,0.000676476,0.000973683,0.0026833548,0.0044464857
0.0014163352000000002,0.0008671440000000001,0.0009080010000000001,0.0034396712000000005,0.0041465379
0.0028861049,0.001767003,0.000818526,0.0070091119,0.0037379353999999997
0.0013789874,0.0008442780000000001,0.0009080010000000001,0.0033489694000000004,0.0041465379
0.0014238028,0.000871716,0.00106842,0.0034578068,0.004879118
0.0027809557999999997,0.001702626,0.001102737,0.0067537498,0.0050358323
0.0021678825,0.0013272750000000002,0.000921054,0.0052648575,0.0042061466
0.0031486860999999995,0.001927767,0.0016606320000000002,0.0076468091000000005,0.007583552800000001
0.0033009487,0.002020989,0.002168421,0.0080165897,0.009902455899999999
0.0022655591,0.001387077,0.001481685,0.005502072100000001,0.0067663615
0.003391731,0.00207657,0.0014105250000000001,0.008237061,0.0064413975
0.0026246702999999996,0.001606941,0.00169221,0.0063741993,0.007727759
0.0024620638,0.0015073859999999999,0.001497474,0.0059792978,0.0068384646
0.0036284598,0.002221506,0.001468422,0.008811973800000001,0.0067057938
0.0031504108999999996,0.001928823,0.001347369,0.0076509979,0.0061529851
0.0024620638,0.0015073859999999999,0.001299999,0.0059792978,0.0059366621
0.0026074321,0.001596387,0.001347369,0.0063323351,0.0061529851
0.0023385298999999997,0.001431753,0.001510527,0.0056792869,0.0068980733
0.0023316356,0.001427532,0.001397475,0.0056625436,0.0063818025
0.0039042563,0.002390361,0.001336842,0.0094817653,0.0061049118000000005
0.0030826096,0.001887312,0.001252632,0.0074863376,0.005720352800000001
0.0023615157999999996,0.0014458259999999999,0.0011395799999999998,0.0057351098,0.005204082
0.0018156656,0.001111632,0.0011079990000000001,0.0044094736,0.0050598621000000005
0.001573194,0.00096318,0.0011079990000000001,0.0038206140000000004,0.0050598621000000005
0.0014881545,0.000911115,0.0011000010000000002,0.0036140895,0.0050233379
0.0013979455,0.0008558850000000001,0.000842106,0.0033950105000000006,0.0038456174
0.0011796064,0.000722208,0.0007842120000000001,0.0028647584000000004,0.0035812348000000003
0.0011738636,0.000718692,0.000705264,0.0028508116,0.0032207056
0.001176735,0.00072045,0.000584211,0.0028577850000000003,0.0026678968999999998
0.0012152343,0.000744021,0.000647367,0.0029512833000000004,0.0029563093000000004
0.0012514306,0.000766182,0.000534315,0.0030391886,0.0024400385000000004
0.0010974431999999999,0.000671904,0.000615789,0.0026652192,0.0028121031000000003
0.0010962965999999998,0.000671202,0.000565896,0.0026624346,0.0025842584
0.00111181,0.0006807,0.000523788,0.00270011,0.0023919652
0.0011020393999999999,0.000674718,0.000536841,0.0026763814,0.0024515739
0.0010543526,0.000645522,0.000465894,0.0025605706,0.0021275826
0.0011077870999999999,0.000678237,0.00042631500000000003,0.0026903401000000003,0.0019468385000000002
0.0010170047999999998,0.000622656,0.000500001,0.0024698688,0.0022833379
0.0010055094,0.000615618,0.000423789,0.0024419514,0.0019353031
0.0009710379,0.0005945130000000001,0.000465894,0.0023582349,0.0021275826
0.0008118761,0.000497067,0.000471159,0.0019716991,0.0021516261
0.0008877231999999999,0.000543504,0.000389475,0.0021558992000000003,0.0017786025
0.0008635907,0.000528729,0.000518526,0.0020972917,0.0023679354
0.0008894479999999999,0.0005445599999999999,0.00042631500000000003,0.002160088,0.0019468385000000002
0.0009526482,0.0005832540000000001,0.000489474,0.0023135742,0.0022352646
0.0009825284,0.000601548,0.00045263100000000005,0.0023861404000000003,0.0020670149
0.0009164519,0.000561093,0.00045263100000000005,0.0022256689000000004,0.0020670149
0.0009394329,0.0005751630000000001,0.0005052629999999999,0.0022814799,0.0023073677
0.0009566710999999999,0.000585717,0.000389475,0.0023233441000000002,0.0017786025
0.0008463524999999999,0.000518175,0.000489474,0.0020554275,0.0022352646
0.0007986607999999999,0.000488976,0.000423789,0.0019396048000000002,0.0019353031
0.0009193233,0.0005628510000000001,0.00045789599999999995,0.0022326423,0.0020910584
0.0008032619,0.000491793,0.000518526,0.0019507789,0.0023679354
0.0008521001999999999,0.000521694,0.000500001,0.0020693862,0.0022833379
0.0009193233,0.0005628510000000001,0.000563157,0.0022326423,0.0025717503
0.0010043627999999998,0.000614916,0.0005526330000000001,0.0024391668,0.0025236907
0.0010014914,0.000613158,0.000534315,0.0024321934,0.0024400385000000004
0.0010773336,0.0006595920000000001,0.000557895,0.0026163816000000003,0.0025477205
0.0010256239,0.000627933,0.000750105,0.0024908009000000004,0.0034254795
0.0008819755,0.000539985,0.001142106,0.0021419405,0.0052156174
0.0012973974999999998,0.0007943249999999999,0.001084212,0.0031508225,0.0049512348
0.0012813108,0.000784476,0.001244841,0.0031117548000000003,0.0056847739000000005
0.0016363991,0.001001877,0.001450104,0.003974112100000001,0.006622141600000001
0.0014019683999999999,0.000858348,0.0010343160000000002,0.0034047804,0.004723376400000001
0.0022293627999999998,0.001364916,0.0013027380000000001,0.0054141668,0.0059491702
0.0030527342999999998,0.001869021,0.001076421,0.0074137833,0.0049156558999999996
0.0019035765,0.0011654550000000001,0.001865895,0.004622971500000001,0.0085209205
0.0018346286,0.001123242,0.001186947,0.004455526600000001,0.0054203913
0.0016346743,0.001000821,0.000994737,0.0039699233,0.0045426323
0.0019736759,0.001208373,0.0014368410000000001,0.0047932129000000006,0.0065615739
0.0030699675999999996,0.001879572,0.001850106,0.007455635600000001,0.0084488174
0.0023316356,0.001427532,0.001052631,0.0056625436,0.0048070149
0.0026447798999999998,0.001619253,0.001802736,0.0064230369,0.0082324944
0.0031245535999999997,0.001912992,0.001452633,0.0075882016,0.0066336907
0.0021994825999999998,0.001346622,0.0015473670000000002,0.0053416006,0.007066309300000001
0.0022741781999999996,0.001392354,0.0009395790000000001,0.0055230042,0.0042907441000000004
0.0023442776,0.001435272,0.0011736840000000001,0.005693245600000001,0.005359823600000001
0.0019093241999999999,0.0011689740000000001,0.0008816850000000001,0.0046369302,0.004026361500000001
0.0016507610000000002,0.0010106700000000002,0.000781683,0.004008991000000001,0.0035696856999999998
0.0016220323,0.000993081,0.0007922100000000001,0.0039392213,0.0036177590000000003
0.0016335228,0.0010001160000000001,0.0008027370000000001,0.0039671268,0.0036658323
0.0014324219,0.0008769930000000001,0.000831579,0.0034787389,0.0037975441000000004
0.0014554078,0.000891066,0.001052631,0.0035345618,0.0048070149
0.0014852831,0.0009093570000000001,0.0019343160000000002,0.0036071161000000005,0.0088333764
0.0013732396999999999,0.000840759,0.001381683,0.0033350107,0.0063096857000000004
0.0014019683999999999,0.000858348,0.001063158,0.0034047804,0.0048550882
0.0011911018,0.000729246,0.000873684,0.0028926758,0.0039898236
0.0014439124,0.000884028,0.0012974730000000002,0.0035066444000000003,0.0059251267
0.0013042917999999998,0.0007985459999999999,0.0016210530000000001,0.0031675658,0.007402808700000001
0.0012554535,0.0007686450000000001,0.000773685,0.0030489585000000007,0.0035331615
0.0010859526999999999,0.000664869,0.000594738,0.0026373137,0.0027159702000000003
0.0012181057,0.000745779,0.00117642,0.0029582567000000005,0.005372318
0.001189377,0.00072819,0.001429053,0.0028884870000000003,0.0065260087000000005
0.001002638,0.00061386,0.00073158,0.002434978,0.003340882
0.0010014914,0.000613158,0.000655368,0.0024321934,0.0029928472000000004
0.0010158533,0.000621951,0.000526317,0.0024670723000000004,0.0024035143000000004
0.0011807578999999998,0.0007229129999999999,0.00068421,0.0028675549,0.003124559
0.0012094866,0.000740502,0.000586947,0.0029373246,0.0026803913
0.0012887784000000001,0.0007890480000000001,0.000913263,0.0031298904000000008,0.0041705677
0.0014134637999999998,0.000865386,0.001078947,0.0034326978,0.0049271913
0.0014496600999999998,0.0008875469999999999,0.001236843,0.0035206031,0.0056482497
0.003171672,0.00194184,0.0011736840000000001,0.007702632,0.005359823600000001
0.0018576095999999999,0.001137312,0.001144842,0.0045113376,0.0052281118
0.0028832335,0.0017652450000000001,0.001463157,0.0070021385,0.006681750300000001
0.0031055955,0.001901385,0.001452633,0.007542160500000001,0.0066336907
0.003943328899999999,0.0024142829999999997,0.0015,0.0095766559,0.00685
0.0024046064,0.001472208,0.00147642,0.005839758400000001,0.006742318000000001
0.0025425071,0.001556637,0.001434315,0.0061746601,0.0065500385
0.0020931869,0.001281543,0.001342104,0.0050834539,0.0061289416
0.0023316356,0.001427532,0.001315788,0.0056625436,0.0060087652
0.0024735592000000002,0.0015144240000000001,0.001423788,0.006007215200000001,0.0065019652
0.0025425071,0.001556637,0.0014000010000000001,0.0061746601,0.0063933379000000005
