fake_1,fake_2
0.0,2.3694705905260132e-05
0.0,2.3694367034506893e-05
0.0,2.3694119288662092e-05
0.0,2.3693669359426703e-05
0.0,2.36931482388566e-05
0.0,2.3692763805649147e-05
0.0,2.369213162659689e-05
0.0,2.369143110386331e-05
0.0,2.3691181934191813e-05
0.0,2.3691228920472724e-05
0.0,2.3690730581129727e-05
0.0,2.3690030058396146e-05
0.0,2.368962426778828e-05
0.0,2.368948758042563e-05
0.0,2.3689419236744305e-05
0.0,2.368899066490933e-05
0.0,2.368854073567394e-05
0.0,2.3688199017267317e-05
0.0,2.3687952695249206e-05
0.0,2.36876807443506e-05
0.0,2.3687411641105383e-05
0.0,2.368691330176239e-05
0.0,2.3686527444728244e-05
0.0,2.368630248011055e-05
0.0,2.3686124501773765e-05
0.0,2.3685942251956897e-05
0.0,2.368537984041266e-05
0.0,2.368505947940645e-05
0.0,2.3684881501069667e-05
0.0,2.368445292923469e-05
0.0,2.3684136839708563e-05
0.0,2.3684047138626826e-05
0.0,2.3683931808664588e-05
0.0,2.3683977371118805e-05
0.004251201247823195,0.018918057328223315
0.008709983250783667,0.03249989833853423
0.012615801915747406,0.04792415815149384
0.015923927811550994,0.061113554070152516
0.01560292960800584,0.05588557373147938
0.01576068198401543,0.055607562570838404
0.015298892097780412,0.05073288443715016
0.015377850315464705,0.05091373457542322
0.014236387874912595,0.04446202982240741
0.0138685025213665,0.045516862602460545
0.012679973649452073,0.04513760510755677
0.013076020553069976,0.04501441297934617
0.014070577139975818,0.04546654124102588
0.016210410970363832,0.04959842744110728
0.018706462489472837,0.056153093134662976
0.020290526636591803,0.0612894470134068
0.020259698699102907,0.06193411564561266
0.019385710519056857,0.05876363367946589
0.018506152777472924,0.05532739940435987
0.01816238753236646,0.05402597241609649
0.018109142659371018,0.05428301755780513
0.017870652782732147,0.0539169841096132
0.01777702562875328,0.05329671070889384
0.017818887826634867,0.05220251196839752
0.014119846533349401,0.044244802620687786
0.009525438603340446,0.031996323140550884
0.0046186586939690214,0.017371950483826063
1.6447722079979773e-05,6.507906883197447e-05
0.0,2.5326200570543082e-05
0.0,2.512573146729661e-05
0.0,2.4400115212055828e-05
0.0,2.353981349449725e-05
0.0,4.546147927514364e-05
0.0,2.3157565861019986e-05
0.0,2.6618183760577293e-05
0.0,2.2965475977869292e-05
0.0,2.377237849908596e-05
0.0,2.341201365807294e-05
0.0,2.4265566437100677e-05
0.0,2.4097722898726712e-05
0.0,2.457418941604392e-05
0.0,2.471580037140265e-05
0.0,2.4482967687395415e-05
0.0,2.4851240461868414e-05
0.0,2.462546711061137e-05
0.0,2.4747802300183068e-05
0.0,2.487323858429489e-05
0.0,2.482672216619308e-05
0.0,2.5003504488553672e-05
0.0,2.5000597034443972e-05
0.0,2.5044382552946172e-05
0.0,2.5095967794079583e-05
0.0,2.5063063159174997e-05
0.0,2.5080134841239296e-05
0.0,2.5053241602637923e-05
0.0,2.502912767374376e-05
0.0,2.5015908866714155e-05
0.0,2.4988847616562854e-05
0.0,2.4972576125100735e-05
0.0,2.495467577590037e-05
0.0,2.4940904524113387e-05
0.0,2.4926375796525054e-05
0.0,2.4916323580063507e-05
0.0,2.4906966191028763e-05
0.0,2.48970164900892e-05
0.0,2.488982331762975e-05
0.0,2.488507627943105e-05
0.0,2.487563346079465e-05
0.0,2.4873286994402494e-05
0.0,2.4865791970683854e-05
0.0,2.4861620158469643e-05
0.0,2.48587981339616e-05
0.0,2.485272978459062e-05
0.0,2.4849628690050498e-05
0.0,2.4845479659063394e-05
0.0,2.4843372395555875e-05
0.0,2.4838277943643776e-05
0.0,2.4836834183375788e-05
0.0,2.483304680436903e-05
0.0,2.4829327769043595e-05
0.0,2.4828758238365887e-05
0.0,2.4824073848541738e-05
0.0,2.482303160740153e-05
0.0,2.482028646953498e-05
0.0,2.4816405117966396e-05
0.0,2.4817680866684464e-05
0.0,2.4811341990241573e-05
0.0,2.481294806675271e-05
0.0,2.480757739246192e-05
0.0,2.4808431688478482e-05
0.0,2.480502589502579e-05
0.0,2.4802588303725197e-05
0.0,2.4802539893617593e-05
0.0,2.4799512838065574e-05
0.0,2.4798968936268363e-05
0.0,2.4796699356517695e-05
0.0039220774548403385,0.010501488139598085
0.00963996894925574,0.031658472804039196
0.014569599198368173,0.04007446608324313
0.02132590017721573,0.054043252614732515
0.022107318286781603,0.06211029435657979
0.021883382335752648,0.06691556009601694
0.017623186998689228,0.0577633242126251
0.014628762047622663,0.048773932185599896
0.006721415532057303,0.04585021938748757
0.007261575897551342,0.050363415944409934
0.001391915014020567,0.014184774434454319
0.0,7.391655609226592e-05
0.0,3.783101831369268e-05
0.0,2.4104019060368777e-05
0.0,2.428839037900983e-05
0.0,2.599268245551743e-05
0.0,2.4756086123890332e-05
0.0,2.782957266440903e-05
0.0,2.6256987404774817e-05
0.0,2.5553110135502153e-05
0.0,2.9269081385889968e-05
0.0,2.5632810258540626e-05
0.0,2.8141385015147436e-05
0.0,2.725561673333514e-05
0.0,2.6795988390504374e-05
0.0,2.763080930554229e-05
0.0,2.6614985845821962e-05
0.0,2.6855333487121557e-05
0.0,2.6627321880301117e-05
0.0,2.6366878349038594e-05
0.0,2.6402810039495196e-05
0.0,2.6188774715505717e-05
0.0,2.614067500211988e-05
0.0,2.6068313281863676e-05
0.0,2.596748926598901e-05
0.0,2.5938434658465732e-05
0.0,2.58610610682457e-05
0.0,2.5820968956188438e-05
0.0,2.576968556631421e-05
0.0,2.5730348082404913e-05
0.0,2.5694285399892438e-05
0.0,2.5654572025735853e-05
0.0,2.56221315583336e-05
0.0,2.5593415821563557e-05
0.0,2.556434128046656e-05
0.0,2.553737115522369e-05
0.0,2.551021023720379e-05
0.0,2.549097718621759e-05
0.0,2.546930369627741e-05
0.0,2.5441607419420462e-05
0.0,2.543146977335726e-05
0.0,2.5408805300037864e-05
0.0,2.539238288294615e-05
0.0,2.5377256148146223e-05
0.0,2.5361531406134703e-05
0.0,2.534903020775901e-05
0.0,2.533201832641587e-05
0.0,2.5323036827628415e-05
0.0,2.530925133757449e-05
0.0,2.5298393235203983e-05
0.0,2.5288554592746577e-05
0.0,2.5272909585029934e-05
0.0,2.527276435470712e-05
0.0,2.525264853117047e-05
0.0,2.5253685077003898e-05
0.0,2.5236471012270172e-05
0.0,2.5234164413025453e-05
0.0,2.5224636164787398e-05
0.0,2.5215042420521402e-05
0.0,2.5212132118758315e-05
0.0,2.5201339512415748e-05
0.0,2.5198551659748364e-05
0.0,2.5189328110422884e-05
0.0,2.5184740540813944e-05
0.0,2.517835325426345e-05
0.0,2.5173600520757973e-05
0.0,2.5167720116510637e-05
0.0,2.5163183804662692e-05
0.0,2.5157929884160835e-05
0.0,2.515339641996628e-05
0.0,2.5148504151444767e-05
0.0,2.514584159552648e-05
0.0,2.5140137745789235e-05
0.0,2.5136492749451903e-05
0.0,2.5134191845513962e-05
0.0,2.512645192360391e-05
0.0,2.5128103562569264e-05
0.0,2.5120676882531948e-05
0.0,2.5118572466677817e-05
0.0,2.5116604738186337e-05
0.0,2.5110092154886744e-05
0.0,2.5111840614067308e-05
0.0,2.5105951666859806e-05
0.0,2.5103340368702515e-05
0.0,2.510252878748678e-05
0.0,2.5096617059052172e-05
0.0030384564957041554,4.3656573909112125e-05
0.007564137719212604,0.0006681164835818247
0.016305489288569695,0.009446214314988134
0.02123253517994454,0.04884846215470859
0.021785202111728238,0.030918136139965195
0.02983882868750864,0.04741242690970608
0.028519530975805497,0.06536510695798706
0.027127883086785046,0.06684717996472861
0.026572029682502905,0.0575444786325317
0.025689857139176625,0.049352684704041444
0.02022338407542243,0.030514270545788827
0.017124072762615787,0.045905025552415685
0.014883620650821995,0.06606793223575431
0.00028038420985881685,0.09149060362582762
4.790574244673238e-05,0.082696108094961
6.199017102747907e-05,0.08393856195848343
6.305614724109832e-05,0.08991534118472731
8.918581105236292e-05,0.11007602004630455
4.22701264037285e-05,0.05400010752208679
5.2422812192372954e-05,0.027572627281693896
0.006087430972220242,0.034048660198263594
0.009510631823357645,0.036659941406322255
0.011384757991182604,0.0383294692847001
0.01277219107687709,0.0392759756896048
0.01241681651795465,0.03904033979838311
0.008467926351586828,0.02734732568408781
0.004805776426738724,0.019112864886471282
1.91337167442744e-05,7.858847888988e-05
0.0,2.5924760226893964e-05
0.0,2.4592380225889918e-05
0.0,2.3980792555286463e-05
0.0,2.3206683610492227e-05
3.868624006057061e-05,5.203287516016927e-05
0.0,2.4713396951942723e-05
0.0,2.5346228116824686e-05
0.0,2.523977144254749e-05
0.0,2.3600296228643155e-05
0.0,2.7308947585995727e-05
0.0,2.3850258971609155e-05
0.0,2.503084480873705e-05
0.0,2.5230915240509127e-05
0.0,2.4422113334482303e-05
0.0,2.5683578223151527e-05
0.0,2.4824854105570196e-05
0.0,2.5190959815814516e-05
0.0,2.5376410395089828e-05
0.0,2.5059047967897156e-05
0.0,2.537457081100083e-05
0.0,2.518560337979067e-05
0.0,2.5207493291388383e-05
0.0,2.5234452026017697e-05
0.0,2.514334989881151e-05
0.0,2.517770398929086e-05
0.0,2.5133736220971795e-05
0.0,2.5112176637167156e-05
0.0,2.511624593385938e-05
0.0,2.5083241631086196e-05
0.0,2.5079750408031844e-05
0.0,2.5069444750418717e-05
0.0,2.505407881273415e-05
0.0,2.5052239228645154e-05
0.0,2.5038388242563295e-05
0.0,2.5033350743718966e-05
0.0,2.5026311344542494e-05
0.0,2.5019699093374304e-05
0.0,2.5014428086952115e-05
0.0,2.500698716864786e-05
0.0,2.5004911229327613e-05
0.0,2.4996163238118016e-05
0.0,2.4994588485794154e-05
0.0,2.4988608413678218e-05
0.0,2.4983915480893904e-05
0.0,2.4982007553123582e-05
0.0,2.4975386758995226e-05
0.0,2.4973122874551333e-05
0.0,2.4968791593747364e-05
0.0,2.496743326308103e-05
0.0,2.4961125710825413e-05
0.0,2.4960436578705386e-05
0.0,2.4954746967235084e-05
0.0,2.4955296564339073e-05
0.0,2.4949299406302805e-05
0.0,2.49476847868315e-05
0.0,2.4944207802044093e-05
0.0,2.494411382948227e-05
0.0,2.4938335940756923e-05
0.0,2.4937478797086975e-05
0.0,2.493412710904866e-05
0.0,2.493369711338699e-05
0.0,2.4929727484563365e-05
0.0,2.492889596977391e-05
0.0,2.4925379117839064e-05
0.0,2.4924877930842683e-05
0.0,2.4921694254354293e-05
0.0,2.4919723678209422e-05
0.0,2.491908010854361e-05
0.0038477771698846577,0.010382972541688275
0.009764565267078928,0.031253070479407015
0.014576398359431725,0.0396448376549545
0.019071709362606208,0.0469524575319055
0.018732879428938413,0.038582292062651576
0.01563582773781856,0.02728883369886338
0.01024267229419967,0.005382051782354718
0.009751382167350107,0.028146953316583387
0.004594444293681309,0.013010066472857552
0.0028049141926725363,0.01019651712804767
6.92589942894974e-05,0.00037168419488878946
0.0,3.0491635938658172e-05
0.003784957657391512,0.00023031743150343342
0.005892714077595181,0.00010574369021238858
0.007345532006017425,7.038125705876744e-05
0.009538717263417549,8.790717401038056e-05
0.008178147629258484,0.00012260786946957267
0.00447287546299836,4.975943968681441e-05
0.0021403046553783276,0.00016473193029753412
0.0,3.2824766769997006e-05
0.0,2.6186302952364465e-05
0.0,2.334631544674592e-05
0.0,2.5383401384158696e-05
0.0,2.464078179053494e-05
0.0,2.4065757989440346e-05
0.0,2.46362938887946e-05
0.0,2.422660484343867e-05
0.0,2.429232868364618e-05
0.0,2.5008419538302294e-05
0.0,2.8895688530624375e-05
0.0,2.703676033215886e-05
0.0,3.187468708405791e-05
0.0,3.154673992922003e-05
0.0,2.9643878134276114e-05
0.0,2.7602685880677067e-05
0.0,2.56554291694058e-05
0.0,2.5263560738955355e-05
0.0,2.5704673639453833e-05
0.0,2.5580632705502396e-05
0.0,2.5845085732735988e-05
0.0,2.5884374806537682e-05
0.0,2.5906350147737047e-05
0.0,2.603438064408583e-05
0.0,2.5947290860504096e-05
0.0,2.593099089250809e-05
0.0,2.5870728851499795e-05
0.0,2.5803470126115856e-05
0.0,2.5759266002565544e-05
0.0,2.5700726791857316e-05
0.0,2.566249989276955e-05
0.0,2.562753070915827e-05
0.0,2.5591097831705284e-05
0.0,2.556283202417063e-05
0.0,2.554060893712646e-05
0.0,2.551337398011846e-05
0.0,2.5491780224473158e-05
0.0,2.5474791124357126e-05
0.0,2.5455925420658045e-05
0.0,2.5433021744454014e-05
0.0,2.542656896187558e-05
0.0,2.5401196370183684e-05
0.0,2.5391511501009257e-05
0.0,2.5378779642709092e-05
0.0,2.5363006490589967e-05
0.0,2.5351086213505537e-05
0.0,2.5341708890897074e-05
0.0,2.532540322759429e-05
0.0,2.5320693208889645e-05
0.0,2.5305102306587385e-05
0.0,2.529894852761475e-05
0.0,2.528915829526495e-05
0.0,2.527910323115001e-05
0.0,2.5271511387216162e-05
0.0,2.5265027280450454e-05
0.0,2.5251227552129587e-05
0.0,2.5252050523958875e-05
0.0,2.5240323887304867e-05
0.0,2.523339554661055e-05
0.0,2.5227330044892957e-05
0.0,2.5224228950352835e-05
0.0,2.5212396950523448e-05
0.0,2.5213068996723144e-05
0.0,2.5203238897225904e-05
0.0,2.5198577288628862e-05
0.0,2.5195980228738512e-05
0.0,2.5188055209358207e-05
0.0,2.5185797020221093e-05
0.0,2.5179529335112917e-05
0.0,2.5176431088226183e-05
0.0,2.5172230799478086e-05
0.0,2.516611119234611e-05
0.0,2.5165054712938963e-05
0.0,2.5160424428529197e-05
0.0,2.515505090658502e-05
0.0036637617657669006,0.015183264319123512
0.01019249972868481,0.03312482275458003
0.011537985204151016,0.06689122318447185
0.013167152144325144,0.06820297280236255
0.018534095299843806,0.08548956913595658
0.024239665428998518,0.14503873160208525
0.027560996411867697,0.14902228686321675
0.02982644474290483,0.15331006226665317
0.030908691902860917,0.15262077887927836
0.03061584763838638,0.14512299225341607
0.029832371175831866,0.13802614356067203
0.0298100489550068,0.1349511080106161
0.030229323788591445,0.13693641212768676
0.03095391139793433,0.13999652943673324
0.031588963189271665,0.13592710389388835
0.03291804695717225,0.12865264765161294
0.03522947080940106,0.12568489746575148
0.03814257644108066,0.12619394890623206
0.03873748950347267,0.12417898326696673
0.03714244014463536,0.12328365552663524
0.03773322973571569,0.12397856095636074
0.038386564843246304,0.12192974642310843
0.038387309030029376,0.11969380652588871
0.03792890350232376,0.11564999510130551
0.03800985749365357,0.0963026986304024
0.031456957984622884,0.0740784911143583
0.021145923677729755,0.04572795454634518
0.013076915268543264,0.03230180882558412
0.006852874435953962,0.03427368477614804
0.0,0.00016273656817757025
0.0012857891161699305,2.995844416584124e-05
0.0,3.01126958545917e-05
0.0,4.4480767381704006e-05
0.0,2.4558940232148284e-05
0.0,2.9502910748583195e-05
0.0,2.3672914237704326e-05
0.0,2.4110639854497133e-05
0.0,2.4406539518100375e-05
1.8818283028266336e-05,3.064685013425396e-05
0.0,2.617077754609014e-05
0.0,2.558675516028776e-05
0.0,2.4542902248264026e-05
0.0,2.4660479009023474e-05
0.0,2.5119455239228267e-05
0.0,2.4638737175401966e-05
0.0,2.5097716253260147e-05
0.0,2.5093290999894356e-05
0.0,2.5110188975101953e-05
0.0,2.5520285234892447e-05
0.0,2.5433166974776828e-05
0.0,2.5749099879968452e-05
0.0,2.587580906514495e-05
0.0,2.5922410912848415e-05
0.0,2.6111050863918893e-05
0.0,2.6062447115883284e-05
0.0,2.6103208426486852e-05
0.0,2.6066869521595687e-05
0.0,2.599627619409377e-05
0.0,2.5945978092291976e-05
0.0,2.5861331595317612e-05
0.0,2.5793061952980742e-05
0.0,2.5724143045671286e-05
0.0,2.5652422047427505e-05
0.0,2.5597319954359243e-05
0.0,2.553681016750615e-05
0.0,2.548988368731639e-05
0.0,2.5443159390517217e-05
0.0,2.5401757357901226e-05
0.0,2.5365350109328737e-05
0.0,2.532764717846446e-05
0.0,2.5299022566602852e-05
0.0,2.5269438295549304e-05
0.0,2.524419954356667e-05
0.0,2.521871874104601e-05
0.0,2.519475573778144e-05
0.0,2.517532619871143e-05
0.0,2.515663420186905e-05
0.0,2.5134721509044232e-05
0.0,2.5121229327289325e-05
0.0,2.5101401116744917e-05
0.0,2.5089412495979163e-05
0.0,2.5072742333042648e-05
0.0,2.505952637366643e-05
0.0,2.504736689369736e-05
0.0,2.5034185106161808e-05
0.0,2.50245457994416e-05
0.0,2.5012090163520124e-05
0.0,2.500267012611083e-05
0.0,2.4991134282233853e-05
0.0,2.4984724214456247e-05
0.0,2.4973982865874673e-05
0.0,2.496579301472923e-05
0.0,2.4957651573691393e-05
0.0,2.4949823374526296e-05
0.0,2.494404263814756e-05
0.0,2.4934884584850013e-05
0.0,2.4930274234013966e-05
0.0,2.4922787753255493e-05
0.0,2.4914993725931056e-05
0.0,2.491288076711676e-05
0.0,2.4904329263990975e-05
0.0,2.489934302290764e-05
0.0,2.489658934208092e-05
0.0,2.488773314004256e-05
0.0,2.4886525735005818e-05
0.0,2.488023526867053e-05
0.0,2.4876345374141785e-05
0.0,2.487146164858044e-05
0.0,2.4868186847183616e-05
0.0,2.4863730269630553e-05
0.00388152942316432,0.010475774877436011
0.009847541247725028,0.031060264753147507
0.014714551561708868,0.04058900834620624
0.014123199602207235,0.021974389673073125
0.011225474112600118,0.008580273993126745
0.009962739670411492,0.007225649741318546
0.008521216044922614,0.0032993402411637526
0.006130904165353826,0.024747731792285167
0.0023297422635942472,0.013443595047227124
0.00402539003066757,0.0220783187246402
0.004041741421058653,0.019364019714098794
0.004595001165268417,0.020021988208940307
0.004181605407270069,0.02123815727487496
0.0035187326581642025,0.020782261544980984
0.0005611422572969442,0.0063455777686573225
0.0,4.804598386170249e-05
0.0,2.6550907949273022e-05
0.0,2.403722450248717e-05
0.0,2.3414869854421646e-05
0.0,2.6376361034822433e-05
0.0,2.351347554830664e-05
0.0,2.4955772122454956e-05
0.0,2.5628336595067227e-05
0.0,2.393457798844384e-05
0.0,2.5360440754886894e-05
0.0,2.4601572451028126e-05
0.0,2.4689183355179964e-05
0.0,2.5447040742085797e-05
0.0,2.4857755892821395e-05
0.0,2.5612386888438012e-05
0.0,2.5582876656372566e-05
0.0,2.56369165747269e-05
0.0,2.6174371284666478e-05
0.0,2.5952015117475683e-05
0.0,2.6249902443144127e-05
0.0,2.6264075214058893e-05
0.0,2.6186576327089764e-05
0.0,2.6264750107911977e-05
0.0,2.613825449673962e-05
0.0,2.610214055646615e-05
0.0,2.6035892748035142e-05
0.0,2.59421707797115e-05
0.0,2.590141231676132e-05
0.0,2.5814963255192008e-05
0.0,2.5762780006847003e-05
0.0,2.5714700227034886e-05
0.0,2.5655674067597218e-05
0.0,2.561426633967445e-05
0.0,2.5574558660824642e-05
0.0,2.553296583543162e-05
0.0,2.5505030355690035e-05
0.0,2.546668100750656e-05
0.0,2.5440152268538917e-05
0.0,2.5416220589461623e-05
0.0,2.5386331619495502e-05
0.0,2.536196709710315e-05
0.0,2.5348087634487403e-05
0.0,2.531810753961285e-05
0.0,2.530454701417662e-05
0.0,2.528534813503108e-05
0.0,2.5265462971418902e-05
0.0,2.52552256574871e-05
0.0,2.5234332424575377e-05
0.0,2.5224251731579945e-05
0.0,2.5208840231441163e-05
0.0,2.5196848763022018e-05
0.0,2.518522179423661e-05
0.0,2.517081551574398e-05
0.0,2.516447948695448e-05
0.0,2.5150853465490312e-05
0.0,2.5142051368866335e-05
0.0,2.5134695880163734e-05
0.0,2.5121445748946853e-05
0.0,2.51183531973669e-05
0.0,2.5104920816333155e-05
0.0,2.5100683508091008e-05
0.0,2.5092641734921767e-05
0.0,2.5082404420989964e-05
0.0,2.5082598061420386e-05
0.0,2.506719795189516e-05
0.0,2.506726914322987e-05
0.0,2.5059238760674187e-05
0.0,2.5053933582411338e-05
0.0,2.5047628877809107e-05
0.003025032380937635,4.351672849885429e-05
0.0063604392762586235,8.904108111316351e-05
0.01099533434993407,0.000319577514248096
0.03463871842765988,0.016429721846622853
0.023151481688113807,0.04560342105948243
0.021484061855956013,0.026770057408154826
0.022864047999818952,0.027374112033171596
0.023649728270051528,0.025517665826618307
0.020330482701508557,0.028067693600227376
0.021429201759374576,0.033756655167684335
0.020705370176149953,0.027900216224516723
0.021167269999068834,0.01671280538416686
0.0183251716258298,0.005413614534638941
0.01315450266034646,0.0005402457747599819
0.01242638608345156,0.00018697337901075345
0.012302925496139362,0.00014392682656288108
0.01187379187901257,0.00011071948610309382
0.010834747298814404,9.784080279421613e-05
0.004112361786938706,0.00328620476786291
1.8990506705596873e-05,4.985027982990886e-05
0.0,2.5445733669180456e-05
0.0,2.5300853607731684e-05
0.0,2.273831012410525e-05
0.0,2.389352906484803e-05
0.0,2.3448275676322614e-05
0.0,2.414869589438159e-05
0.0,2.4398534764425188e-05
0.0,2.480424563799733e-05
0.0,2.4155997277669806e-05
0.0,2.5355921528959278e-05
0.0,2.4304977959998078e-05
0.0,2.4897773965890552e-05
0.0,2.48780311849478e-05
0.0,2.469796551823022e-05
0.0,2.5149845396190768e-05
0.0,2.489046403964217e-05
0.0,2.5063205541844423e-05
0.0,2.510358241924054e-05
0.0,2.5001217822882676e-05
0.0,2.509051453784053e-05
0.0,2.5010757461734285e-05
0.0,2.4998785926888863e-05
0.0,2.4992324601350262e-05
0.0,2.494661122150402e-05
0.0,2.494349588869696e-05
0.0,2.4921765445689008e-05
0.0,2.4906371031470557e-05
0.0,2.4896540931973314e-05
0.0,2.4883202523501393e-05
0.0,2.4877532845604807e-05
0.0,2.4867571754051694e-05
0.0,2.486230929058967e-05
0.0,2.4857613510151965e-05
0.0,2.4849437897273467e-05
0.0,2.4847492950009094e-05
0.0,2.4844249472799547e-05
0.0,2.4836976566045214e-05
0.0,2.4837047757379925e-05
0.0,2.483404063540163e-05
0.0,2.4828214336568676e-05
0.0,2.48268417676354e-05
0.0,2.482624945573058e-05
0.0,2.48213742731294e-05
0.0,2.4820332031989193e-05
0.0,2.4817848878234388e-05
0.0,2.4815100892714446e-05
0.0,2.4814984138925514e-05
0.0,2.4809992202535403e-05
0.0,2.4811954235720107e-05
0.0,2.480757739246192e-05
0.0,2.4805948534723677e-05
0.0,2.48060425072855e-05
0.0,2.4803061014187697e-05
0.0,2.4801665664027313e-05
0.0,2.4801736855362024e-05
0.0,2.4797955171662044e-05
0.0,2.4798735428690503e-05
0.0,2.4796394657605124e-05
0.0,2.4795491951480955e-05
0.0,2.4792823700255894e-05
0.0,2.4794170640308673e-05
0.0,2.479064524541366e-05
0.0,2.4789984589827518e-05
0.0,2.479095563963301e-05
0.0,2.478561344187611e-05
0.0,2.479008141004273e-05
0.0,2.478414690038101e-05
0.0,2.4786769589151855e-05
0.0,2.4784337693158042e-05
0.0,2.478301353433237e-05
0.0,2.4782942342997658e-05
0.0,2.4782281687411516e-05
0.0,2.478079236468931e-05
0.0,2.477897271417403e-05
0.0,2.478194851196506e-05
0.0,2.477564095970944e-05
0.0,2.477965615098728e-05
0.0,2.477677432575808e-05
0.0,2.477585453371358e-05
0.0,2.4776139299052434e-05
0.0,2.4775498577040014e-05
0.0,2.4773584953962914e-05
0.0,2.4774225675975334e-05
0.0,2.4773869719301767e-05
0.0,2.477162292077821e-05
0.0,2.4773257473823232e-05
0.0,2.477205006878649e-05
0.0,2.477060915617189e-05
0.0,2.4772238013910135e-05
0.0,2.4769356188680933e-05
0.0,2.477148338576217e-05
0.0,2.476956976268507e-05
0.0,2.4768934735979426e-05
0.0,2.476970929770111e-05
0.0,2.4767562167046152e-05
0.0,2.476867275186768e-05
0.0,2.476690151146001e-05
0.0,2.47682712327399e-05
0.0,2.4764799943259266e-05
0.0,2.4768177260178074e-05
0.0,2.4765272653721765e-05
0.0,2.476666515622876e-05
0.0,2.4764634779362733e-05
0.0,2.476510748982523e-05
0.0,2.476666515622876e-05
0.0,2.4763786178652947e-05
0.0,2.4763925713668986e-05
0.0,2.4766263637100977e-05
0.0,2.4761445407567564e-05
0.0,2.476676197644397e-05
0.0,2.4761468188794675e-05
0.0,2.4764916697048198e-05
0.0,2.4763099894186307e-05
0.0,2.4762439238600167e-05
0.0,2.4764893915821087e-05
0.0,2.4760784751981425e-05
0.0,2.4763806112226666e-05
0.0,2.476286353895506e-05
0.0,2.4761211899989704e-05
0.0,2.476411365879263e-05
0.0,2.4760243697837602e-05
0.0,2.4763478632086984e-05
0.0,2.4761140708654993e-05
0.0,2.4762106063153707e-05
0.0,2.476253321116199e-05
0.0,2.4761021107212673e-05
0.0,2.476227407470363e-05
0.0,2.4761872555575847e-05
0.0,2.4761021107212673e-05
0.0,2.4761752954133527e-05
0.0,2.476194089925717e-05
0.0,2.4760408861734135e-05
0.0,2.476218010214181e-05
0.0,2.476215447326131e-05
0.0,2.476028926029182e-05
0.0,2.476265281260431e-05
0.0,2.476038323285364e-05
0.0,2.4763051484078702e-05
0.0,2.476012694404867e-05
