fake_1,fake_2
1.3296515703917477e-06,4.744471608697911e-06
1.3296820441269834e-06,4.744272272960713e-06
1.3297136740472956e-06,4.7440100040836285e-06
1.329731512331336e-06,4.743820065602613e-06
1.3297543056942764e-06,4.743656610298111e-06
1.3297783378269418e-06,4.74345784409159e-06
1.3298011311898823e-06,4.743263064599814e-06
1.3298240897221193e-06,4.743086794855063e-06
1.3298520033332565e-06,4.742883757168461e-06
1.3298684376782751e-06,4.742725427640057e-06
1.329906426616509e-06,4.742499323961007e-06
1.3299242649005494e-06,4.74229998822381e-06
1.329934257642998e-06,4.742200605120549e-06
1.3299520959270383e-06,4.742096381006529e-06
1.3299799269535272e-06,4.7418976148000085e-06
1.329993966343744e-06,4.741766337978797e-06
1.3300181636457062e-06,4.741617120941237e-06
1.330060034062412e-06,4.741373077045839e-06
1.330063667786939e-06,4.74122386000828e-06
1.3300853049648025e-06,4.74111963589426e-06
1.3301095022667647e-06,4.7409524786403525e-06
1.3301194950092133e-06,4.7408308838406615e-06
1.3301449310809003e-06,4.7407084347449546e-06
1.3301575665320955e-06,4.7405868399452636e-06
1.3301817638340577e-06,4.740450722113291e-06
1.3301994369488015e-06,4.740315458577336e-06
1.3302096774451948e-06,4.740215790708737e-06
1.3302312320384104e-06,4.740098467389129e-06
1.330247666383429e-06,4.739967475333256e-06
1.3302591456495476e-06,4.7398860324463435e-06
1.3302717811007427e-06,4.739804874324771e-06
1.3302972171724298e-06,4.739669041258137e-06
1.3303136515174485e-06,4.739533492956842e-06
1.330317450411272e-06,4.739474546531699e-06
1.3303441252526842e-06,4.739365766172257e-06
1.3303593208279777e-06,4.739226231156219e-06
1.330370717509448e-06,4.739131119533042e-06
1.3303809580058415e-06,4.739086126609503e-06
1.3304035861994852e-06,4.738963962279134e-06
1.3304214244835256e-06,4.738832970223261e-06
1.3304302610408975e-06,4.738738143365423e-06
1.3304455392008393e-06,4.738665528204015e-06
1.3304504942797394e-06,4.73860715130955e-06
1.3304659376089782e-06,4.738539377158903e-06
1.33048617084782e-06,4.738417212828535e-06
1.3304974023599936e-06,4.738318114490614e-06
1.3305128456892323e-06,4.738227274347519e-06
1.3305128456892323e-06,4.738200506405667e-06
1.3305267199101526e-06,4.7381549439514504e-06
1.3305406767157212e-06,4.738069229584455e-06
1.330555954875663e-06,4.737965290235774e-06
1.3305698290965833e-06,4.737883847348861e-06
1.3305761881145051e-06,4.737820629443635e-06
1.330590227504722e-06,4.737748299047566e-06
1.330597825292369e-06,4.737703590889366e-06
1.3306080657887623e-06,4.737639803453463e-06
1.3306256563188576e-06,4.73754127464622e-06
1.3306357316459547e-06,4.737459546993968e-06
1.3306472109120732e-06,4.737396044323404e-06
1.3306523311602699e-06,4.7373425084397e-06
1.3306638104263884e-06,4.737283562014557e-06
1.3306714082140353e-06,4.737233728080257e-06
1.3306739683381337e-06,4.7372018343623054e-06
1.3306954403467007e-06,4.737120676240732e-06
1.3307044420733692e-06,4.7370298360976374e-06
1.3307119572763677e-06,4.736980571694016e-06
1.3307119572763677e-06,4.736971743968511e-06
1.3307259140819363e-06,4.736921910034212e-06
0.0008505585585477634,0.003794466556336944
0.0017489823653161333,0.006523374128998962
0.002528180261268044,0.009601736248512191
0.0033740082443091653,0.013861505832890206
0.002765220326746797,0.009788541436001327
0.002735715350398177,0.009995243637896983
0.002960901366089339,0.010547241883222515
0.003611137612201887,0.010514829992591547
0.004018535224728647,0.009421301348221885
0.0043380474225746864,0.009608315904300637
0.004353847861046254,0.010815786550975877
0.004382150637473488,0.010981950561606264
0.0042737310798474015,0.010532434450101739
0.004223304983426217,0.010519693875704082
0.0040044379591901635,0.010306635966594948
0.003896530199110801,0.010157707831445123
0.003931687950610317,0.010435079805528382
0.00395575698077529,0.01128720879886806
0.0039006289769519483,0.012234260495224825
0.0037315757863746403,0.01239949371959051
0.003586965072420722,0.01182763403502271
0.003706254831080502,0.011948868362800609
0.004044645018012845,0.013360901452721638
0.004365930748269641,0.014389409777626854
0.004434964558668185,0.01396695411893068
0.004625836629191823,0.014349053544578744
0.004630040607982759,0.012692855855206082
0.004528465539160648,0.01090884418226708
0.004088327429112489,0.009726831356410592
0.003434059043702551,0.008048740361037383
0.0022969402860965643,0.00469177863267448
0.0014651047059108572,0.0024220564720008075
0.0008319495760702055,0.002609780344366804
3.3041731302634033e-06,0.007163047075024726
2.8190804857634847e-06,0.0039007913910966206
2.565755545551449e-06,0.0028174349109054775
1.9853255313207704e-06,1.4505008913729764e-05
1.380969340528453e-06,6.088298891558551e-06
1.3495389447265685e-06,4.60700057183544e-06
1.306159376157109e-06,5.388796187421364e-06
1.3754091639100102e-06,5.228413500925375e-06
1.331135946860919e-06,4.643541090586515e-06
1.328901206276977e-06,4.894484565379529e-06
1.3489007305642366e-06,4.74308252337498e-06
1.5462004930998297e-06,4.9210093176324285e-06
5.2762496064518075e-06,6.541483564301728e-06
1.6391382832885714e-06,5.132720386926182e-06
1.3952872887642175e-06,5.045874932005185e-06
1.3489522633847974e-06,4.950783242401653e-06
1.337907227347193e-06,4.8959123787885434e-06
1.341521214142976e-06,5.029081750442284e-06
1.3364637302789476e-06,4.921426783619189e-06
1.340411276469355e-06,4.98852319275998e-06
1.343807735301424e-06,5.016414249108701e-06
1.3460817035933251e-06,4.995139430642915e-06
1.3565019867662763e-06,5.079924893102642e-06
1.3610186237683595e-06,5.065273716418601e-06
1.3719955274710877e-06,5.1065345054265195e-06
1.3827152625789009e-06,5.138126372118988e-06
1.3886904270552266e-06,5.132421952851063e-06
1.3985895185125362e-06,5.160900764859179e-06
1.3999784271282325e-06,5.148921256584267e-06
1.4019624407198298e-06,5.1481558073534275e-06
1.4009720856169977e-06,5.1420231010158665e-06
1.3974070715176774e-06,5.126283551206726e-06
1.3944986053726192e-06,5.118873387559066e-06
1.3900284635275485e-06,5.104373136504617e-06
1.386226926995397e-06,5.093855613479382e-06
1.382508388034822e-06,5.083840416511885e-06
1.3789100923222228e-06,5.073089385908789e-06
1.3759246572849165e-06,5.065380218655332e-06
1.3730790380572414e-06,5.057151069893128e-06
1.3705740805039476e-06,5.049942520105377e-06
1.368427209985834e-06,5.044292206251835e-06
1.3662810001449069e-06,5.037107007221869e-06
1.3646743983962e-06,5.033400501571345e-06
1.3629719984554246e-06,5.027696651834099e-06
1.361557323429448e-06,5.023637606694073e-06
1.3602104503997544e-06,5.019471489786638e-06
1.3590137988453818e-06,5.015791752077966e-06
1.357907577480936e-06,5.01236887270494e-06
1.3568759300539365e-06,5.0090149065439174e-06
1.3559096896684184e-06,5.005748648107261e-06
1.3550992865143081e-06,5.003639676007708e-06
1.354204068926358e-06,5.000057328044924e-06
1.3534978875984462e-06,4.9982741274930205e-06
1.352739265018842e-06,4.995420778797703e-06
1.3521074098744317e-06,4.993648399328675e-06
1.3514447506561926e-06,4.991211377558762e-06
1.3508444428474464e-06,4.989127464809028e-06
1.350326719687035e-06,4.987771981796083e-06
1.349741029361044e-06,4.985127650859484e-06
1.3493124150361859e-06,4.984424280472515e-06
1.3487656220795607e-06,4.981778240943883e-06
1.3483824293112867e-06,4.981127267379263e-06
1.3478965838251325e-06,4.978842879830976e-06
0.0007786184450612705,0.0020722298439234802
0.0019462031947662024,0.006245770624748356
0.00290481302304911,0.007856459514250453
0.003262910290797447,0.005647198657422346
0.0033546184576761376,0.0051841873114784835
0.0035414218560966704,0.006395010188385242
0.004185227990136728,0.00897378444430846
0.0043419080606452495,0.009277090713131687
0.004452234427769607,0.008474741288971098
0.004703291251307584,0.009784664326297234
0.004684267469265141,0.01121989358970963
0.0045910878421562785,0.012229692877414588
0.004147143216712689,0.012085459497547246
0.0026474368697893052,0.009371427883937147
0.0021739596992594503,0.011064980662173613
0.0017767117796536791,0.010805567730844241
0.001330336876963269,0.011312421675932945
0.0008633317635791325,0.008183679875043648
0.0005553443128691732,0.007502000824827645
0.000496750639653717,0.00549469609306428
3.1705495175645893e-06,1.3599837860789307e-05
1.3947671706490044e-06,5.213006557032015e-06
1.8763856441627709e-06,0.00017235268588670626
2.0323261063811213e-06,0.0012794396413573232
1.5981756370372807e-06,9.240597087258494e-06
1.0032766933167518e-05,0.000247901540821572
1.534255779903265e-06,6.586371694195969e-06
7.58620888270673e-05,2.3126023258731138e-05
1.7877708299757674e-06,5.71724566831698e-06
4.218839402896443e-06,6.541015979615329e-06
1.427252337579422e-06,4.8725325749379485e-06
1.5017408824994466e-06,5.248109010821876e-06
1.3602830423056406e-06,4.874986682628192e-06
1.4345027741953352e-06,5.085449910207088e-06
1.3777389594241858e-06,4.95328120395408e-06
1.4077159480000245e-06,5.041027656407212e-06
1.3892757870426243e-06,5.009062747120845e-06
1.4015827165067858e-06,5.041993580436605e-06
1.3964545401837828e-06,5.036011230197959e-06
1.4031552933803789e-06,5.05050578594563e-06
1.4039675959814006e-06,5.056109967814277e-06
1.4054116711421847e-06,5.059408689499563e-06
1.4069469197547302e-06,5.0685929412082835e-06
1.4073012078960868e-06,5.0704154393769495e-06
1.4077453481348318e-06,5.074337797154326e-06
1.409613908388057e-06,5.080166943640668e-06
1.4082823135183052e-06,5.077338654295169e-06
1.4099217839570494e-06,5.083001497823621e-06
1.4105215136732575e-06,5.085401500099483e-06
1.4095950790882365e-06,5.084130877157516e-06
1.4093275048276315e-06,5.085309236129695e-06
1.4100251799367647e-06,5.087743979776896e-06
1.4096945110048318e-06,5.087030927368406e-06
1.4092133728436328e-06,5.086972265708602e-06
1.409760413554203e-06,5.089452002279343e-06
1.4090090584236522e-06,5.0883214838840925e-06
1.4085819306224642e-06,5.088078863815388e-06
1.4080811373149614e-06,5.087389731695362e-06
1.4095090258846717e-06,5.091490922105538e-06
1.4079440467987256e-06,5.087962679557136e-06
1.4081696680579764e-06,5.090238524145258e-06
1.4072957573092966e-06,5.088438237673023e-06
1.407503705453804e-06,5.0889473980988935e-06
1.4066771982932683e-06,5.086337808533635e-06
1.4076272520877129e-06,5.08913705181457e-06
1.4079225747901585e-06,5.090481144213961e-06
1.4065189661070588e-06,5.08820017384974e-06
1.4069013330288492e-06,5.091005112437453e-06
1.4057976717885018e-06,5.0877297415099534e-06
1.405828558446979e-06,5.087152237402758e-06
1.4069697131176706e-06,5.089830740180019e-06
1.406616911499984e-06,5.088588593771937e-06
1.405911638603204e-06,5.088340847927134e-06
1.4060026468856691e-06,5.089505538163048e-06
1.4056019461719481e-06,5.088544739909754e-06
1.4059250173162342e-06,5.0891660978791334e-06
1.4051341867237793e-06,5.086841843183407e-06
1.4064385286595805e-06,5.090432734106356e-06
1.4049640623482095e-06,5.086240988318425e-06
1.4067913302772673e-06,5.0925684741477615e-06
1.405308440331766e-06,5.088728698318654e-06
1.4043559089978713e-06,5.086691487084492e-06
1.4064760220899247e-06,5.092603215519102e-06
1.404625134951443e-06,5.085691960745114e-06
1.4057654637756513e-06,5.0899133221282865e-06
1.4064976592677883e-06,5.092175497980143e-06
1.4047926166182663e-06,5.087982043600178e-06
1.4047417444748919e-06,5.08882153181912e-06
1.4056435688347088e-06,5.090708956485045e-06
1.4057761997799347e-06,5.089903640106766e-06
1.4046639497361604e-06,5.087467757398208e-06
1.4062333883931166e-06,5.092384515738862e-06
1.4045019186561274e-06,5.087103827295152e-06
1.4060254402486094e-06,5.092151008161002e-06
1.4053057976230193e-06,5.08995717599047e-06
1.4049776062305365e-06,5.089277725891964e-06
0.0007390998435796132,0.00380107508049638
0.0015649779548667626,0.007295387269242914
0.001762985592706574,0.01083436728430506
0.0024821233869303104,0.01235276544974533
0.004818230899953569,0.02562897351717097
0.005487050504839667,0.02021377333622536
0.007242343912342999,0.0237665681790057
0.00825291776668766,0.024622721248301793
0.00979993460441154,0.030156079963316006
0.010541025570469278,0.03276782656450702
0.010659775455444609,0.031496083260016045
0.0103329955971284,0.028327999409859538
0.010645618993230199,0.03002611980590624
0.01005028715663935,0.028944767782100922
0.008039995103514781,0.021583879053877035
0.007475147863692455,0.019206740746540288
0.007829371977501604,0.02120564857314127
0.007961082890104351,0.021077841587967893
0.007511874834504101,0.020844356536184938
0.00700212109529972,0.021512679736621545
0.006658184348966429,0.021068309776745918
0.006398378594993243,0.02033994736303961
0.006192225325412593,0.020028871128424018
0.006098048488014409,0.020471997707149053
0.006122473374768381,0.020960317574861692
0.006071286178228142,0.020839847238316098
0.005043174209273432,0.023494794919296583
3.990300196782845e-05,0.016039475708361
3.973131575138927e-06,0.0013228368219497424
2.5546683913431937e-06,0.004045888197696349
5.218760781052926e-06,0.0038450025351559544
3.5195928730748024e-06,0.00376932424640115
8.742992797197151e-05,0.0063934098891933
0.0005877066704814223,0.007484981316329668
0.0008754275895045432,0.009103018518447827
2.4736160185735122e-06,6.987055662194387e-05
1.248830781492927e-05,3.0142748279862325e-05
1.4937258772092493e-06,5.411044903346031e-06
1.0069931346272591e-05,1.6095064526902675e-05
0.0005803563037983154,0.001537087811260012
2.26192959737474e-06,1.2713832654215083e-05
0.0005615847418786594,0.0013269396298270432
2.3602114401572325e-06,1.1227686774128662e-05
5.872265986532026e-06,6.725424887281113e-06
1.4766130167198873e-06,4.826419954086635e-06
1.471117834219684e-06,4.9054503090481216e-06
1.355943384204939e-06,4.783762106326298e-06
1.3398298805450776e-06,4.874428542564039e-06
1.3288860107016833e-06,4.939697327760064e-06
1.3229234816765528e-06,4.849439814548918e-06
1.324441883020838e-06,4.964682069060441e-06
1.3230269602409165e-06,4.884078100836447e-06
1.3246655222485289e-06,4.915709834676355e-06
1.3265146751093955e-06,4.936711847947519e-06
1.3277929202963228e-06,4.910827817707041e-06
1.3311499036664876e-06,4.952166632417806e-06
1.3329281163144344e-06,4.940286222480815e-06
1.3355133461459098e-06,4.949867437071898e-06
1.3379633023234124e-06,4.963077701141337e-06
1.3393100101838095e-06,4.954433934045762e-06
1.3410607221438607e-06,4.9638818784582615e-06
1.341789779419361e-06,4.960039824506442e-06
1.3423248453559229e-06,4.958082347567159e-06
1.342649898531769e-06,4.958658712613e-06
1.3425409693806152e-06,4.954273326394648e-06
1.342459293163412e-06,4.95351243340923e-06
1.342192957672532e-06,4.951217224778067e-06
1.3418921843832964e-06,4.949004028564493e-06
1.3416043768838492e-06,4.947602413566653e-06
1.3413344902530908e-06,4.946508345134776e-06
1.3410249629911318e-06,4.9447490648713355e-06
1.3407680421501618e-06,4.9438247165814156e-06
1.3405377961506042e-06,4.943150961789686e-06
1.3402859129731829e-06,4.941642844555115e-06
1.3401122374577346e-06,4.941487362680101e-06
1.3399141994710274e-06,4.940596616700166e-06
1.3397365598924591e-06,4.939880716638287e-06
1.339584604139523e-06,4.9395788653791014e-06
1.3394197651814466e-06,4.938745641997615e-06
1.3392984483330425e-06,4.938623192901907e-06
1.3391630920944217e-06,4.938199462077692e-06
1.3390200554835057e-06,4.937445972991084e-06
1.3389192196278887e-06,4.937441416745662e-06
1.3387992241338582e-06,4.936880998558798e-06
1.3386971495085161e-06,4.936631544121962e-06
1.3385936709441526e-06,4.9363490569058184e-06
1.3384863934859655e-06,4.935826797274361e-06
1.338408598747234e-06,4.935935008103125e-06
1.338297604979872e-06,4.9353278884006885e-06
1.338217167532394e-06,4.935276061109017e-06
1.3381253334034454e-06,4.934918395843416e-06
1.3380425010011656e-06,4.934565286823237e-06
1.3379746990048827e-06,4.9346267961364294e-06
1.3378893890631527e-06,4.9342360980915215e-06
1.337803913952126e-06,4.933822049288828e-06
1.33774519626716e-06,4.933888114847442e-06
0.0007945152895479184,0.0021351220687263386
0.0019306945113402724,0.00628196456357894
0.0029061400433900214,0.007903726660354144
0.0033019411962361502,0.005835797766308863
0.0034149002932389962,0.005569787683208627
0.00361239055213121,0.006898036012520626
0.0035254509311984346,0.00632043764571933
0.004860113055571609,0.01021645467481346
0.0037871682304039655,0.00672265803434888
0.0031513485736131847,0.006222922038107718
0.00266068035012757,0.00606756121342177
0.002273707112995672,0.006143309486106251
0.0019034787550164084,0.006215056427611463
0.001515400907911723,0.006205264509450854
0.001223426750006627,0.0062968991341719625
0.0010314421202422919,0.006459650845031192
0.0007348304947451179,0.0065080354012120555
0.00037961284929722324,0.006534303286016818
2.2771320106772414e-05,0.006797832438810011
0.00018465088043382748,0.006484773909386325
0.0008511605041752556,0.008214307758667274
0.0008102284552058345,0.007851492988041059
0.0011114443981565675,0.008235399748673024
0.0012126992129619164,0.0073354104954256455
0.0011908121722715914,0.005196358683248102
0.0021576670827108944,0.007320708038199383
0.0017540265986385058,0.006109500832878817
0.0009078176427044579,0.0035272915324072976
3.353219492232306e-06,1.304867796462136e-05
1.3589346001676286e-06,5.072054548667393e-06
1.3212101805621972e-06,4.674363806098738e-06
1.3089821194371955e-06,5.2018192659297955e-06
1.3265348257635891e-06,4.585030356412173e-06
1.3336960709593006e-06,5.5055551021276236e-06
1.3185860533613562e-06,4.851974795595397e-06
1.3874448853890398e-06,8.373573768641603e-06
1.324691949335996e-06,5.165139212162683e-06
1.414888755046503e-06,6.475576335215991e-06
1.4292406455727327e-06,5.5733867753733356e-06
1.643730485243881e-06,5.909517516519201e-06
1.5279998276226007e-06,5.6488587026605025e-06
1.4846067151708144e-06,5.507975607507883e-06
1.472420194123925e-06,5.519558152900433e-06
1.4550962472734192e-06,5.459841722281383e-06
1.4454546547496178e-06,5.420852221616164e-06
1.4391240459468587e-06,5.398485043310534e-06
1.4275531108686578e-06,5.34910958120663e-06
1.4210218213704449e-06,5.3262924736656115e-06
1.4118872985874197e-06,5.291444030558008e-06
1.405257403019095e-06,5.267556774873575e-06
1.3990870084341056e-06,5.2458474045006975e-06
1.393797957216146e-06,5.226659346438034e-06
1.3893182355518684e-06,5.211326441532777e-06
1.3852650635962406e-06,5.19631133474568e-06
1.3822698009857825e-06,5.186218112075338e-06
1.3796886178020756e-06,5.177447339638633e-06
1.3770323651730324e-06,5.166400722613807e-06
1.3753762952199728e-06,5.161944145060741e-06
1.3735256558354365e-06,5.15452657751427e-06
1.3719837178663757e-06,5.14861257095695e-06
1.3707375155230023e-06,5.144553525816924e-06
1.369651857735992e-06,5.141047494964953e-06
1.368345120845389e-06,5.135241699236396e-06
1.3675114288204482e-06,5.1330387545750214e-06
1.3667424831598021e-06,5.1307828435606195e-06
1.3657549359350136e-06,5.125936707024001e-06
1.3652861028864164e-06,5.1260785201627505e-06
1.3643711475675143e-06,5.121344011638964e-06
1.3639341921931743e-06,5.120977803413197e-06
1.3633307461677914e-06,5.118922367197348e-06
1.3627016163167762e-06,5.116057627888476e-06
1.3623105780069104e-06,5.115565553382937e-06
1.361849590499905e-06,5.113726538824617e-06
1.3614055328458085e-06,5.112073760797909e-06
1.361089976904521e-06,5.11198149682812e-06
1.3605008180232997e-06,5.108765357091102e-06
1.3602415022275282e-06,5.108760231315003e-06
1.3599925095127986e-06,5.108624113483031e-06
1.359438779445713e-06,5.104898243789464e-06
1.3593884028102289e-06,5.1068705285263674e-06
1.3589476485420656e-06,5.1042660647372085e-06
1.3586418375892815e-06,5.103136685403313e-06
1.358469566012855e-06,5.103608826335133e-06
1.3581199026118049e-06,5.101618886147221e-06
1.3579023746480908e-06,5.101419550410023e-06
1.3575748439327947e-06,5.099552059317818e-06
1.3575631169127311e-06,5.101156427236922e-06
1.3571035333447474e-06,5.097723865842375e-06
1.3570311066081579e-06,5.098817364743575e-06
1.3567943364213816e-06,5.098015465549362e-06
1.356491581100586e-06,5.096032359729582e-06
1.3564089138676028e-06,5.096741994954007e-06
1.3562885880349788e-06,5.09676591524247e-06
1.3558967238786297e-06,5.093826567414819e-06
0.000694469059448288,0.003102481497676915
0.0020077526848606858,0.006654605077931773
0.001035080686211451,0.013591562652942136
0.0020101660487715275,0.010494743438375486
0.003126015102450422,0.013654936600460936
0.003904899256019922,0.01759498868450652
0.0041810750896204485,0.021793077349264497
0.0048753698994248125,0.025990806763183466
0.005288901302377711,0.027718357734456904
0.005689950663378119,0.029812948756110794
0.006269804767947878,0.03113246542379679
0.006867437494765307,0.03102919480436809
0.007257137669057097,0.03139552568426115
0.007606467063433928,0.031823192812920585
0.007621035534512786,0.03121597724708008
0.007759636263659932,0.030421125434585528
0.008145411867471157,0.02975832396620042
0.008731777606392826,0.02968862463783767
0.009270798182175242,0.029947278243530048
0.009600696183112538,0.030007095841022437
0.00967341811555466,0.029479808921265775
0.009291131394689178,0.028467617349564697
0.00949160854871528,0.02866503035119459
0.009691627013069633,0.030186802908444107
0.009460992704459562,0.030673970374114734
0.008917651786134673,0.027245788916516852
0.009453134768563725,0.029264664324653442
0.009108354385031802,0.024574838243616944
0.007309332900421683,0.0169001450739189
0.007533297265855083,0.019776023856097155
0.006502417260334053,0.018043264914056938
0.004050542698268717,0.01107789736279429
0.002145945126077299,0.007580907122338791
0.0011430713216371105,0.008538003262202415
0.0005385828586472797,0.00696935313605774
4.428644380636849e-06,0.006092944967914948
4.754441809333758e-06,0.007679871397294712
4.263660734256533e-06,0.006512853211570887
2.67106534190724e-06,0.003494100195759554
2.6673774418511973e-06,0.0009383827286677629
1.6560392315703058e-06,9.98884706116207e-06
1.363597246827968e-06,4.968110643740244e-06
1.3214344804670748e-06,5.1831825135631534e-06
1.3448422731911151e-06,4.832798128146287e-06
1.3273144248438703e-06,4.839895619451886e-06
1.3214470333336217e-06,4.748671612680669e-06
1.3360011736636238e-06,4.8142621827096e-06
1.342246720278598e-06,4.700054480674133e-06
2.8574225559538126e-06,5.728880041001201e-06
2.0746386812940937e-06,5.429325699039106e-06
1.432597216019656e-06,5.030175818874162e-06
1.3615848241173435e-06,5.033193761935337e-06
1.3424912534223177e-06,4.9687923719614605e-06
1.3398795965033751e-06,4.983616116440847e-06
1.3425628543124239e-06,5.039791774836585e-06
1.3416668934626387e-06,4.995158794685957e-06
1.34855090199389e-06,5.066539783115146e-06
1.3542646860582357e-06,5.082865949522326e-06
1.3624588174506716e-06,5.104835595414916e-06
1.3765006852070525e-06,5.164622078307324e-06
1.386000810228256e-06,5.168923743516053e-06
1.4000065059086662e-06,5.202940102303525e-06
1.4087269492649402e-06,5.212067400944475e-06
1.4130644601647853e-06,5.206662554813025e-06
1.416067072808945e-06,5.208519224822353e-06
1.4128812874147783e-06,5.190512373385256e-06
1.409205279548096e-06,5.177052085348303e-06
1.4044644252257835e-06,5.16349497709614e-06
1.3985987679931496e-06,5.145206207973578e-06
1.3939163836018583e-06,5.133783131170786e-06
1.388912910097841e-06,5.1194839244455685e-06
1.3848238138201872e-06,5.10882800546565e-06
1.3809614949868612e-06,5.097913519558052e-06
1.3778861252675183e-06,5.090063108696524e-06
1.3748555990122213e-06,5.080845254677818e-06
1.3725279506989027e-06,5.075112358876008e-06
1.3701507515965829e-06,5.067625878117536e-06
1.3682081954984497e-06,5.062043338414641e-06
1.3665090989436078e-06,5.057450643029602e-06
1.3648096720501725e-06,5.0515269544507604e-06
1.3634958328798128e-06,5.048334165471529e-06
1.3620743033280244e-06,5.043243700274174e-06
1.3609161362197759e-06,5.039864105232654e-06
1.359830395848117e-06,5.036655369394447e-06
1.3587532442798851e-06,5.0327762959485765e-06
1.3578012910385288e-06,5.029695704512854e-06
1.356984528866497e-06,5.027476243461825e-06
1.3560997995288853e-06,5.024035139107113e-06
1.355357693878948e-06,5.0218845912680875e-06
1.3546354911292594e-06,5.019543250652029e-06
1.353927905862326e-06,5.016887529101876e-06
1.353306951891496e-06,5.014935747469371e-06
1.3527186188567583e-06,5.01294295962807e-06
1.3521769461483298e-06,5.011279360518484e-06
1.3515763080009901e-06,5.008656671747639e-06
1.3511459593985172e-06,5.00792596388814e-06
1.350612545154922e-06,5.005543617063287e-06
1.3501722038100005e-06,5.004097578672585e-06
1.3497743935589712e-06,5.003076410167455e-06
1.3492931728131238e-06,5.000519786955223e-06
1.3490075125145336e-06,5.000624580599922e-06
1.34854842445444e-06,4.998055427712781e-06
1.3482321252513172e-06,4.997330984690736e-06
1.3478990613645826e-06,4.996306968532217e-06
1.3475598036292229e-06,4.994820493463399e-06
1.3472578741549105e-06,4.99391550921652e-06
1.3469547059108733e-06,4.992739428367053e-06
1.3466888659278832e-06,4.991920443252508e-06
1.346402462367458e-06,4.990664058577484e-06
1.3461547910071015e-06,4.9898695632820815e-06
0.0007719978888256567,0.0020597429612709025
0.0019382554490563178,0.006281423937722187
0.002913897852336862,0.007978802504114315
0.0032793896305752107,0.005751705659608668
0.003418302241637809,0.005630242134461078
0.0042656684925862194,0.009318290835731817
0.004273815646527296,0.009523663926163028
0.004254922773705331,0.009657935093640881
0.004396391328101074,0.009735971840825792
0.004503686148884557,0.010846510662502808
0.004314879534950673,0.012279501606564373
0.0040316961679873345,0.012810410194681812
0.003469585167659689,0.012909958835450534
0.00298316168410472,0.012588925054040766
0.002190132738522635,0.011081347570527353
0.001168597097429954,0.007563997255330641
0.00012622270421092568,0.006922933961901965
4.044730813552307e-06,0.006926426159992836
7.464818434864184e-06,0.007002311484539601
1.0136373668905347e-05,0.006582467976018614
2.50588593687651e-05,0.005849686077153218
0.0010131474721139034,0.010745890101211202
0.0009254004930881708,0.007841873696906986
1.3532296691775843e-05,0.0016894829211260534
1.718489907810444e-06,8.62214600245798e-06
1.3696426082553783e-06,5.105205220824749e-06
1.3548150301547394e-06,4.883528503732459e-06
